,Year,Quarter,Subject,ID,College,MinUnit,Unit,PassNP,Letter,Monday,Tuesday,Wednesday,Thursday,Friday,StartTime,EndTime,Building,CurEnroll,MaxEnroll,RatioEnroll
183,2018,4,PSTAT,109,L&S,,5.0,1,1,1,0,0,0,0,960.0,1010.0,SSMS,0,13,0.0
184,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,960.0,1010.0,PHELP,0,13,0.0
185,2018,4,PSTAT,109,L&S,,5.0,1,1,1,0,0,0,0,1020.0,1070.0,SSMS,0,13,0.0
186,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,1020.0,1070.0,GIRV,0,13,0.0
187,2018,4,PSTAT,109,L&S,,5.0,1,1,1,0,0,0,0,1080.0,1130.0,SSMS,0,13,0.0
188,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,1080.0,1130.0,PHELP,0,13,0.0
189,2018,4,PSTAT,109,L&S,,5.0,1,1,1,0,0,0,0,1140.0,1190.0,SSMS,0,13,0.0
190,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,1140.0,1190.0,PHELP,0,13,0.0
191,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,480.0,530.0,SSMS,0,13,0.0
192,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,480.0,530.0,,0,13,0.0
193,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,1020.0,1070.0,SSMS,0,13,0.0
194,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,1020.0,1070.0,NH,0,13,0.0
195,2018,4,PSTAT,109,L&S,,5.0,1,1,1,0,0,0,0,900.0,950.0,SSMS,0,13,0.0
196,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,900.0,950.0,PHELP,0,13,0.0
197,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,900.0,950.0,SSMS,0,13,0.0
198,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,900.0,950.0,HSSB,0,13,0.0
199,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,480.0,530.0,PHELP,0,13,0.0
200,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,0,1,480.0,530.0,HSSB,0,13,0.0
201,2018,4,PSTAT,109,L&S,,5.0,1,1,1,0,0,0,0,960.0,1010.0,PHELP,0,13,0.0
202,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,960.0,1010.0,PHELP,0,13,0.0
203,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,480.0,530.0,PHELP,0,13,0.0
204,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,480.0,530.0,,0,13,0.0
205,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,1080.0,1130.0,PHELP,0,13,0.0
206,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,1080.0,1130.0,NH,0,13,0.0
207,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,840.0,890.0,SSMS,0,13,0.0
208,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,840.0,890.0,HSSB,0,13,0.0
209,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,840.0,890.0,SSMS,0,13,0.0
210,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,840.0,890.0,HSSB,0,13,0.0
211,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,1140.0,1190.0,SSMS,0,13,0.0
212,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,1140.0,1190.0,PHELP,0,13,0.0
213,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,960.0,1010.0,SSMS,0,13,0.0
